Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
ING2,381.41565,142.46701,287.90045,238.59756,874.0055,352.6151,329.84958,306.85214,167.1186,531.021,415.7959,406.01703,214.2376,323.54376,129.08105,475.24677,330.95905,922.28656,283.9201,140.29916,136.71121,430.96814,477.56775,271.29678,214.28676,333.5398,260.38028,455.82443,490.11646,201.5695,527.3365,768.3196,485.25323,376.544,566.204,290.0673,517.02734,448.3859,148.04733,292.42987,92.98957,226.73273,170.59216,189.0728,512.5296,269.14926,285.40564,396.51883,491.18716,247.55576,344.83893,179.45438,166.75389,383.80206,164.1299,1179.8943,141.3948,242.65355,252.9909,351.7146,318.31137,518.09125,216.92723,211.04031,472.4831,482.62964,521.82184,200.92862,140.8987,104.92643,667.13635,69.62929,240.1252,195.43813,433.93338,281.07684,266.09314,264.1947,177.28593,227.63695,205.78008,460.94638,321.93524,329.02063,550.0097,307.12137,593.7265,364.21652,187.35614,299.36224,440.3864,206.53635,437.2301,414.4221,365.98047,321.48227,167.6549,240.0019,487.4449,735.1492,418.25916,127.37155,443.5803,306.1422,376.32333,7157.2856
ACSL1,20.41178,7.3095703,19.428354,10.872407,46.689545,17.341072,15.156077,17.570526,9.767087,22.403059,31.050768,20.50808,11.657438,17.021416,6.9676914,130.74704,47.883507,162.4721,28.621563,5.172576,3.8645601,19.079681,25.13298,17.98063,26.592596,25.056808,14.283418,33.50305,28.19629,14.734774,29.846561,51.789494,34.358334,33.21827,22.042635,16.201338,26.292875,20.272339,7.059926,17.036484,5.8089375,7.459892,8.879431,7.845566,28.019562,15.127632,14.080896,20.523891,35.698826,16.13988,25.124342,12.070188,8.098508,21.36593,7.0728683,58.968746,9.8368025,18.0808,15.978973,19.266542,17.74906,32.648632,9.065599,9.966806,27.430998,37.83724,30.502602,10.292007,7.167541,9.981719,42.80512,1.0144155,16.385702,7.134099,29.525871,15.626007,11.769549,9.277658,11.6374035,11.037081,11.7937355,24.676813,16.172838,19.941715,27.851376,11.527834,28.938686,18.778496,9.953586,14.579163,24.834547,8.353431,17.915506,17.422636,18.604263,16.7897,7.581944,9.101769,22.900625,40.864906,19.696589,4.3419576,20.898415,15.030854,20.755241,367.63617
MIR3945HG,22.130806,10.431427,24.628,12.368431,68.61094,24.836378,19.089718,22.468777,12.076622,39.296207,38.989796,29.266033,19.397009,30.174711,11.563255,35.0328,32.131836,98.11676,29.950111,10.850858,9.86339,30.048323,36.989655,19.31667,26.440403,42.538303,26.988865,42.491066,24.856737,15.162539,54.41699,64.11104,41.5698,40.842697,39.38888,23.841282,38.378216,28.75791,10.441046,26.905767,4.7047443,17.02787,10.993845,13.526317,36.50925,13.639678,18.655567,30.864918,34.043957,17.93089,34.250362,9.31293,11.057528,31.520826,12.594645,98.38512,8.990068,32.159378,21.270868,31.380234,27.92088,45.105827,17.461082,17.85736,44.367558,43.02031,54.22866,16.823488,10.442408,9.967041,68.76566,7.911178,18.81605,9.122178,33.057922,20.64901,17.446384,15.366021,13.109749,14.925459,12.3298435,38.00744,25.5492,26.16711,49.973423,20.464775,38.698925,31.834087,15.438352,27.715717,21.91457,15.59381,26.628508,30.589424,28.810322,29.098911,10.962896,17.58709,36.670807,54.816277,30.101799,9.2708645,29.88013,26.756472,29.617704,581.83075
FRG1,581.0408,248.8288,455.1918,366.10565,1408.1012,554.60394,499.63037,444.5542,256.265,799.31555,649.2645,630.80194,334.4531,516.4609,204.5358,640.8988,500.06976,1365.0352,441.38113,232.90134,213.79956,652.7365,753.2698,508.12897,299.40543,636.70825,420.25928,685.3604,731.2775,334.36407,910.55914,1191.2753,776.8014,604.5319,839.87256,476.03342,802.7853,641.5553,217.83739,450.92044,155.61519,310.7046,230.34233,289.00888,735.55676,368.09924,398.78674,562.61945,799.287,418.88635,553.2951,265.39673,249.67624,573.2434,265.78833,2003.769,224.1382,363.0801,384.33765,587.49243,541.4747,894.0114,356.67673,377.46527,788.26,800.06085,766.8972,274.45767,237.43816,177.90387,1107.4043,115.3999,331.35083,315.11102,659.6424,428.26462,349.80347,400.85764,285.6522,330.02332,314.37558,732.57776,539.4367,492.5846,929.1981,439.19986,898.8321,514.6012,270.86478,446.99136,646.53876,347.48245,604.2273,658.9862,580.2444,498.73123,270.57672,357.63208,737.63837,1143.3811,653.79565,169.61644,640.0681,466.523,562.8508,11265.284
MIR4458HG,604.07263,240.27196,454.35822,392.90756,1339.014,525.3397,472.82037,427.92358,292.14816,778.73895,635.33887,674.84656,371.12888,485.0926,212.97224,586.83276,473.2923,1264.6228,444.8988,213.02646,215.61813,698.87445,715.3592,419.42145,323.89847,520.09863,434.99097,691.0376,761.62494,307.3259,835.51587,1237.6326,809.31396,583.0674,859.00165,498.73083,812.787,685.41986,203.87823,436.71768,127.21503,303.73145,241.02039,286.70807,717.7086,388.47308,415.37857,665.05005,717.2733,422.89734,530.9905,252.72537,250.9373,618.17224,265.7106,1883.1342,220.34984,369.49878,376.93494,563.5625,472.9053,787.8263,351.06647,342.42825,701.52185,756.3029,782.6008,282.85693,216.5495,153.9831,1009.63666,109.63457,374.02,326.7374,703.9576,399.41153,396.5559,386.95703,276.153,345.4674,306.15836,689.2549,521.85565,477.98398,1086.206,464.4364,976.33923,535.7058,291.4624,468.07596,686.98755,311.43933,628.71954,673.1892,558.43353,491.23965,263.64606,382.11804,764.52844,1152.1328,642.0962,176.16797,1148.3464,455.5076,587.91486,11023.96
FYB,10.128427,4.9717054,3.6362453,4.7042246,16.047094,12.021791,6.894091,2.8670483,8.919407,11.44351,13.036771,3.7891424,6.0027685,12.88143,3.08242,159.06126,42.95608,184.96025,8.711098,4.4713554,2.763708,8.000537,11.262882,6.7237678,8.105889,8.450667,6.6694036,8.846447,9.2963,7.103068,14.337571,25.243458,10.621143,16.540592,15.676976,5.9914875,11.260919,20.811747,3.5757208,6.3456717,2.663282,1.7759061,4.814076,1.1689017,20.28999,6.0703373,5.416141,7.0316277,11.866245,7.981455,4.63137,4.386832,0.30079085,15.396056,1.4093903,22.290468,6.361867,8.200329,0.96336895,3.1377754,6.2243023,19.815521,5.1192975,2.7763908,13.779037,10.843905,11.409731,0.9088776,0.13663097,0.0,15.080806,0.96864665,2.7740798,6.507247,12.235792,7.925596,5.2911124,2.44278,5.1358395,5.552718,6.9540157,7.8991823,3.630098,5.2371793,15.776263,2.0285647,9.122825,12.2717,3.069663,2.7985215,210.39743,4.3904476,15.774963,11.329782,10.235098,11.760977,4.943805,5.6459165,8.579501,21.186674,6.1345835,2.4304,11.503178,1.8749266,11.528055,161.56708
SEPP1,538.3021,226.15796,404.421,431.15265,1230.7798,484.8986,464.90656,439.7409,272.9155,761.00757,600.2169,639.3735,345.93002,510.12457,204.18854,548.25726,467.4057,1166.3102,400.48984,216.2108,224.70862,694.2814,731.75543,418.35022,304.2878,522.6113,380.53897,663.37115,785.459,330.17392,758.40326,1095.3275,681.5474,529.46124,875.22455,512.3876,811.71466,668.46826,316.4035,402.83557,136.24686,292.2073,444.12158,362.83865,746.11554,462.85626,406.00525,610.50775,707.15985,466.35104,482.93073,232.46169,224.7075,548.1194,249.66628,1722.0195,193.31586,347.12115,350.92313,499.13968,446.58228,731.64984,322.72177,334.8864,678.70807,720.42896,709.4184,286.90625,214.92587,185.54366,965.3993,106.42526,357.63052,371.18063,705.7838,441.1769,363.84576,384.3321,257.54333,338.98486,297.21085,635.53516,530.62067,452.66425,885.691,456.54788,957.78894,488.34894,273.74402,419.49716,585.3991,328.22537,571.007,661.11084,539.37555,457.1352,317.7364,369.14752,710.5585,1135.5209,653.753,199.93663,633.4759,427.09814,548.946,10449.657
ANXA2R,78.079315,28.64317,63.31813,54.292538,163.87083,61.481476,64.96982,64.761795,38.14932,114.77282,81.21146,86.48489,55.168736,79.68491,35.473263,92.8064,77.946,186.13718,58.750664,26.360205,38.218563,133.64212,123.06909,49.36013,35.664055,52.952145,50.41307,89.49023,139.98557,37.782383,112.64225,121.15774,198.16383,69.03317,109.75814,61.336098,106.06325,93.242584,35.48716,60.34632,18.82356,39.846153,33.172672,50.166447,93.126526,67.74748,96.31348,90.50998,153.50594,54.171715,77.35885,45.393833,35.221474,84.920654,32.42832,209.74574,29.16655,51.841423,56.006546,64.99773,61.502956,92.633766,45.835766,49.229717,77.053024,78.79794,107.983475,32.798607,28.71198,25.651295,119.53809,11.598988,57.60441,66.3871,110.0529,72.73349,76.964874,57.32097,37.651752,93.79898,44.008675,78.713875,78.66172,70.599045,153.81602,83.303185,98.20298,66.92173,33.63952,63.080887,103.60207,44.67604,92.41749,88.772446,65.73225,49.671406,122.768105,49.570053,90.15548,165.57283,111.36601,34.033844,100.04617,45.57537,69.14708,1375.0448
FST,9.557655,5.1708193,6.5589604,10.1956835,29.802212,13.154734,15.281737,10.158755,7.647073,22.975502,17.507832,14.724111,7.4073367,13.199194,5.339688,41.118343,17.365213,74.86076,16.458101,4.543957,2.6368732,14.73317,19.223469,8.886284,13.2933235,13.347575,8.402314,20.307924,23.52797,6.2676945,15.237246,30.310457,17.245691,16.9869,25.38284,11.544768,17.01175,16.647915,3.8227723,10.419829,3.1050198,4.5801935,1.973151,7.1630745,16.896006,9.79505,8.621108,14.400447,12.244954,12.329778,12.484827,6.7253532,6.076264,13.436494,5.297674,44.713955,5.19178,8.858997,8.68911,10.610159,9.284528,17.99253,9.643307,5.6201096,13.030708,16.606886,21.179802,8.069481,3.6626601,6.752567,38.5319,1.7875253,5.640099,6.9938054,12.550429,5.929247,7.783547,6.767713,6.655751,7.7927938,8.199164,18.122137,8.640849,5.1526494,21.796236,11.506454,23.048433,7.6400366,7.6011066,10.502523,13.687995,5.1392097,10.695971,14.4022,12.768359,8.55448,4.2391644,7.7506337,18.26275,19.440796,21.325233,8.268711,13.514731,10.790272,13.657257,240.7966
PLPP1,10.942637,3.8263474,8.819369,4.208155,27.544956,8.099215,8.758253,4.9534197,8.670205,17.108501,18.20765,10.217768,10.328013,11.448755,9.195285,137.95334,44.10591,139.17134,18.815178,7.998325,2.4628778,12.126759,10.642753,8.994291,8.2696,8.953841,5.1002927,10.130235,8.174906,7.3612785,17.008121,16.885336,10.470041,29.508736,18.479763,10.333173,11.187722,19.044243,5.3359175,5.813381,7.8056273,6.488249,4.738877,4.607669,23.13017,7.1221576,6.9247913,6.5312304,16.013712,6.171402,6.6678925,9.749874,2.8497896,13.875621,4.1618767,26.984776,4.324558,6.918294,9.030424,11.501088,15.063657,9.953184,8.003436,5.403328,16.470781,12.6479,10.346189,5.0082693,5.8923283,2.736249,49.99545,0.49966535,6.4893317,4.945991,8.466661,7.645343,6.648566,5.1806507,4.926444,5.3603063,6.111457,12.995065,8.48284,8.597211,12.114933,13.954443,12.0267315,8.581106,6.293153,10.844918,45.20777,4.3293486,11.072257,11.409511,5.4807696,10.470902,4.723183,6.229724,21.015207,21.048815,6.282661,7.385788,10.752188,5.7790413,12.763128,183.93552
IL6ST,56.84356,20.925272,39.951607,32.09346,103.13093,48.355614,41.755814,36.871788,24.291576,71.36566,53.960293,56.726257,28.019012,44.138626,18.155365,36.821335,32.708363,98.09617,35.883892,20.327612,21.202015,82.09709,60.214886,30.115429,27.65729,43.989147,31.817509,59.888515,77.32431,21.169983,72.37182,92.18783,65.62965,47.031826,75.12224,48.529713,70.19358,67.566574,24.567503,37.172375,15.806307,28.635517,40.73192,35.016148,73.666176,45.38424,39.326435,53.688293,60.818565,33.78572,47.677006,26.304068,20.021614,49.843506,21.865963,146.33353,15.248821,35.103294,35.160767,46.324913,39.528366,54.41469,33.18878,31.920115,59.55358,49.7851,65.71419,33.25301,16.717518,12.395809,86.620804,7.6600184,27.579561,39.702602,63.0271,33.84711,39.804283,35.879814,24.669796,54.67868,34.593586,57.716576,37.04967,52.31156,77.37439,43.258236,71.430016,41.399086,19.986452,48.795013,50.222126,21.37881,64.77755,61.56431,48.617897,37.828747,31.265554,33.64495,69.55076,100.86091,58.907097,32.76231,63.884235,30.701088,45.733887,908.11865
CCNB1,353.72818,132.58919,280.8953,233.1968,960.9929,360.88846,305.9749,284.14417,165.57556,549.78687,416.3839,409.71414,211.90517,308.71832,111.54572,281.609,294.2087,786.63727,289.01578,132.6642,138.6846,398.73502,478.8119,261.5008,198.84357,372.34943,279.47345,415.9305,462.61957,176.2935,586.2364,771.32306,497.12933,381.47382,559.4153,297.31573,548.47437,439.58655,117.40849,272.23862,72.443565,194.91376,131.41043,173.28104,474.83142,241.32579,250.47122,379.9625,442.6816,256.35025,354.43683,156.8589,155.81517,406.42694,166.24466,1255.9637,117.46299,236.37901,233.46912,389.3964,374.19626,560.24805,250.72652,226.21642,504.27753,508.0586,516.039,158.39111,126.0221,112.71414,624.85394,77.25032,249.36797,210.29005,409.1128,250.52612,231.71136,240.75409,156.44673,199.36537,202.72711,485.21387,340.2915,307.40366,571.0337,302.75806,594.2878,359.29178,197.95847,281.70465,370.13507,196.50168,414.1809,395.63382,369.90945,315.7874,120.48458,228.31097,487.2354,749.61993,423.42957,99.1402,435.29456,322.84723,371.174,7537.1714
MAP1B,334.68515,120.83861,243.96216,225.8819,717.70233,285.73035,285.16153,250.63892,133.96382,507.6321,326.16376,385.24503,180.11635,265.8456,102.323265,255.89479,232.15327,673.7659,219.69421,98.9147,101.06394,407.79587,424.6367,232.37541,273.01764,382.7127,220.74687,329.3975,545.25275,144.66353,463.81836,622.9957,451.4926,311.99118,478.97925,228.24036,428.1198,348.30652,106.40242,243.90913,61.59414,174.1771,107.459465,180.12257,360.63855,217.12175,228.14664,349.9665,362.173,217.42944,282.55768,136.56688,142.81407,321.60068,124.00445,1266.1162,108.07044,183.4601,213.79706,308.974,265.56842,412.8596,200.27138,197.60641,388.51324,378.43185,423.3866,142.15654,121.29359,70.16015,498.63242,65.26548,196.55908,147.01848,399.33038,229.17932,228.79411,229.02199,151.31985,198.92711,169.6301,380.6008,275.8269,261.8997,533.28235,268.18314,511.97446,266.4549,151.81088,222.92041,308.5095,173.30418,363.77533,328.96478,310.79623,264.14072,150.36345,203.11899,433.7988,649.73987,381.1728,89.59519,339.30292,247.86804,315.75684,6128.668
MEF2C,882.67175,357.69067,679.4625,599.15686,2036.9995,795.5182,693.05725,630.22626,440.93744,1210.3812,971.95233,969.5589,547.99585,771.00793,324.12714,948.02277,756.2845,1967.6437,701.6608,329.38535,342.08704,1054.6748,1111.2665,677.0624,527.46643,844.40485,591.567,1061.5237,1165.5969,485.38705,1257.6415,2164.4634,1366.0083,847.2378,1304.1901,716.4993,1188.3865,1031.7002,325.97083,638.92163,263.72736,487.83313,360.76202,530.75323,1172.0569,634.0318,639.7754,930.3244,1175.0482,583.7888,805.9449,379.32794,366.72726,879.08923,377.86844,2711.131,328.59128,581.79974,584.1654,831.1374,719.1852,1132.8431,532.5025,527.7471,1061.7239,1473.0903,1260.8398,480.55786,344.24365,278.58414,1563.4316,175.5581,581.4923,514.9185,995.5915,587.2731,583.41284,651.83295,385.5043,537.56067,479.0895,1049.2959,804.73987,753.8703,1551.3539,701.8503,1373.8691,778.7903,399.91104,721.88586,943.10156,507.6886,1039.7455,973.3698,811.2454,691.85144,415.82144,565.6403,1188.747,1763.9146,981.8178,298.12585,1028.6644,670.8845,826.4636,16569.54
ARRDC3,26.42954,14.230325,30.185734,19.526623,50.357758,20.959948,13.984978,15.446,7.2550793,29.511738,28.077623,25.558167,13.374431,24.69652,12.339762,26.566294,19.775856,57.62286,16.00817,6.0245724,8.213868,28.511454,28.455608,16.349281,18.241882,24.173008,13.691123,25.891993,23.92801,10.914131,31.445702,42.07577,28.01539,13.548478,34.11019,18.158596,29.282375,27.77037,12.98081,16.74588,3.239398,8.67527,11.441239,10.489674,26.63911,14.53416,14.369302,27.73648,36.353733,15.693638,17.288635,12.258704,9.611648,23.35376,12.055753,58.245575,8.4625025,12.568118,10.607689,17.740257,18.554953,28.87936,11.418784,16.245573,25.768898,28.690086,31.101368,12.385366,8.84719,9.120706,32.19115,1.8066448,14.025331,12.698617,27.770908,18.004496,15.845288,10.328939,7.181247,16.425972,13.513807,22.333668,17.64202,19.850643,43.085033,16.963505,36.47065,23.120651,13.423145,17.736305,26.864742,16.226732,16.52113,22.479465,19.229076,23.254276,17.097351,14.20807,27.121046,47.25218,23.049522,7.628053,26.70888,17.375734,17.078154,383.87018
GLRX,81.044426,36.93871,64.90816,61.048573,196.77307,76.631294,69.501816,71.74194,48.659386,129.07196,99.94371,94.18303,48.47287,69.72833,27.709549,407.73212,158.76697,518.69763,102.79008,34.72464,29.717463,92.22767,101.57021,70.865005,47.16188,81.19184,61.42982,93.32232,133.18187,46.013878,123.66943,215.69067,120.63335,123.53845,132.67354,71.65326,125.40016,103.96049,32.298096,62.06101,22.52631,42.04557,31.07035,53.71665,115.32346,65.04263,65.01876,88.60444,110.69466,71.13866,91.49112,31.158772,38.879314,88.181244,41.59158,287.2503,30.675259,60.776726,54.388927,91.03544,73.6378,128.12355,54.49978,42.17568,116.00632,149.51003,119.27825,50.74776,31.299755,24.565628,225.18456,16.49777,51.25419,36.97606,93.03378,56.136135,58.820618,63.56304,37.525673,47.03293,52.21765,114.2953,73.822075,70.03449,125.115944,65.68576,112.89301,85.29548,45.332985,66.6316,145.99008,45.916595,88.38702,114.017136,85.20245,80.07752,41.505295,55.230507,111.92913,166.37485,106.041626,27.05693,104.41024,64.64808,86.55322,1702.1097
ERAP2,10.673932,3.3811898,10.636983,7.576386,23.818216,9.621994,11.45525,5.9967813,5.8558693,16.324144,13.381237,13.939747,7.4124064,7.0969477,4.738008,11.795293,14.649006,27.57049,6.948055,3.6237702,0.8165398,9.210209,16.018389,6.618899,5.0295434,10.633058,7.87758,10.2909155,15.508801,5.7277503,12.185796,23.708668,14.144849,11.260072,14.375775,8.468943,12.364464,16.79528,4.080065,10.501086,4.21004,4.880537,4.317657,8.259942,13.425438,6.6979403,10.392973,14.864569,13.622101,29.717932,11.262496,5.8943763,3.6382766,12.533814,5.844621,30.395615,5.226612,11.507937,8.190153,9.637599,9.761461,16.127699,4.0165296,7.401509,12.503611,18.4864,12.368355,6.702079,5.054968,2.3249288,20.856632,0.3841421,6.7004933,3.4815447,13.394625,6.395541,8.977789,6.977085,4.6508846,8.5428505,8.828802,18.131176,8.417482,10.141925,15.234151,7.0023828,15.239702,12.120984,7.4803762,11.29888,9.938448,5.759939,7.223904,12.387939,12.417087,9.386286,5.4990597,4.014086,11.645631,19.84153,14.473228,5.1011295,11.146285,8.084085,13.11464,204.45573
TNFAIP8,78.59228,31.369526,54.36054,32.665726,178.99731,69.56589,67.03079,59.81136,33.44897,90.791336,96.56047,79.761444,43.791992,58.58325,28.381893,311.59592,152.991,371.87125,86.54024,22.577332,23.58598,70.17467,94.16174,50.26082,46.23173,73.79228,55.171043,94.48259,79.51813,36.941097,114.594765,182.47192,84.19974,117.26233,103.39187,59.64408,104.30434,79.13375,20.775043,52.564247,20.582716,35.056313,31.884232,30.68987,89.3185,47.122734,48.286263,61.341286,77.90253,58.29676,69.92505,30.258537,29.126585,76.09907,31.093052,248.81516,19.465065,52.173027,50.262157,79.31728,65.86064,102.13638,40.79769,38.07465,97.44862,119.2118,92.17625,30.930597,24.856863,19.821783,157.94911,14.099295,43.430588,27.63169,65.46654,46.41828,46.348137,53.85687,29.99768,30.197014,38.03646,94.299866,61.471554,59.74066,107.50205,51.58674,111.773254,66.34283,36.844162,59.373356,116.653595,31.589106,79.90793,80.46388,65.66157,60.17636,25.030949,39.804443,96.20975,145.22243,83.732735,21.6582,79.54906,59.837822,73.820816,1448.6248
PPIC,266.24823,108.36851,204.3751,178.13943,578.4289,215.53384,197.55682,202.12799,122.313354,355.0045,279.11212,273.7187,154.1372,225.95093,99.92283,289.30453,212.36613,574.2412,182.70604,104.316895,98.0004,303.91086,321.76773,199.19533,158.52118,257.22968,168.67465,304.74765,370.17316,133.54265,372.56616,532.78796,363.32672,240.86082,367.66412,226.77344,350.67807,317.5745,92.337524,184.42632,70.27576,121.77525,96.13659,160.96588,353.3448,188.54858,208.59393,261.10468,383.80786,179.10942,229.49474,107.785065,104.17295,247.78522,98.55953,766.8153,94.10443,169.9318,163.29616,221.87337,201.36536,336.7284,149.6184,139.23694,295.59656,332.15204,343.1681,152.49742,81.63507,72.33279,446.31186,41.647095,170.71872,169.5278,286.99445,171.03047,231.65512,172.70706,108.83069,134.8632,147.4239,297.13242,220.179,231.52634,406.358,203.93881,381.0823,212.18195,123.525024,213.5853,322.99142,152.33118,275.9159,278.913,225.81595,190.40207,142.86288,144.55176,305.58463,488.10126,301.88013,85.361595,285.2963,178.77728,234.73853,4617.3374
PDLIM4,51.311714,17.198883,23.226336,25.990393,77.97197,26.679499,28.858776,18.225584,18.32802,44.775444,45.160213,41.233685,38.075447,40.689636,16.191223,46.449554,44.4623,138.09193,31.782,18.163006,11.860093,61.496693,47.859646,31.468235,16.628656,55.53981,19.867413,44.896824,41.77325,22.116714,61.650253,71.4463,43.42328,37.326668,65.86171,41.369686,54.352848,50.09895,15.089218,40.043175,20.307594,13.77678,16.833416,28.79549,45.06422,22.759804,38.386997,57.87506,77.990326,25.92964,35.63064,17.608587,9.637418,35.079006,17.085394,108.251396,12.863488,19.224585,24.6273,32.57395,31.707268,44.007645,25.604969,21.48096,44.8619,54.632126,51.26618,23.742847,15.102079,8.750572,90.49732,7.466215,23.794338,31.059334,45.94536,33.245064,27.866875,21.128744,19.092983,36.020645,14.645639,52.50013,37.92619,54.707825,49.789715,33.766685,55.84034,34.54465,16.151445,43.859406,54.485344,29.412182,31.18105,68.8637,34.185238,20.842724,32.99435,26.854893,50.50511,60.642563,48.8844,12.409848,49.474556,21.286434,35.186287,689.14075
