Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
SOX4,211.36862,73.31712,157.0234,126.566124,511.12677,181.12149,175.16971,165.70956,98.62719,302.49838,244.0468,215.06552,111.64809,179.40613,60.95332,194.24278,206.29459,494.4817,169.49365,64.50118,66.83191,210.0446,245.51366,159.6817,125.58739,227.38463,157.20221,300.1904,248.20253,102.74618,306.93494,434.08627,235.02014,229.54402,345.9009,203.59488,343.02127,263.92786,77.687164,154.2369,55.724655,109.23274,73.96147,120.781334,297.10648,133.31236,146.18645,203.46027,213.65259,123.953735,196.64032,100.30864,103.1423,207.98697,96.75054,666.6082,74.467606,138.24971,152.76227,210.25415,182.95564,285.85992,127.34184,124.311584,255.6366,270.14917,268.9524,105.095795,71.43102,63.29612,453.6051,42.920174,132.85463,99.753006,225.90599,150.6939,131.24522,141.92072,102.39183,118.752045,124.06497,268.5214,189.02295,158.02585,372.5896,175.14783,336.36447,197.59706,107.22653,195.9156,256.98373,118.59404,211.43983,249.34,203.83835,164.74208,79.465546,137.76874,258.4474,418.91376,243.4735,62.490974,234.56808,169.36903,199.60686,4116.3545
GMNN,692.1825,311.42795,483.38254,462.76617,1558.8188,594.7908,562.5605,482.38974,375.64197,973.59,685.74335,697.4912,456.3,648.1249,260.4285,853.5752,634.28235,1769.6914,504.7286,252.12184,272.22156,795.94836,780.7899,488.44022,388.48923,676.5235,459.89877,776.75464,774.82324,375.37088,916.97943,1306.6805,842.7877,675.1151,966.9905,570.546,964.44617,868.50073,290.68225,508.7578,203.71263,346.95816,294.65613,452.63788,831.8967,534.01685,499.68182,751.5292,991.1481,498.22357,609.30524,306.693,290.04272,632.3607,282.834,1989.5881,233.54648,424.1048,451.25204,645.48944,578.6305,878.6062,381.80167,388.47812,872.6569,806.9348,847.709,358.41876,281.4801,227.8674,1110.323,126.58942,438.97583,326.42984,808.62024,533.7568,443.77554,412.88452,306.2851,473.59528,366.46356,791.0797,601.9995,630.51166,996.4616,534.9401,1049.4268,604.49927,347.26587,547.8598,925.38196,353.36438,707.211,740.5525,637.0765,509.64136,391.79022,422.1272,881.50476,1297.9882,732.7969,272.13553,742.16516,516.11255,641.7206,12456.625
RP11-367G6.3,12.201854,5.2824817,2.9284422,4.471491,15.70224,5.25292,4.929367,7.0079384,5.658207,8.213338,8.886171,7.543636,5.6402974,6.247673,7.0325994,9.755884,6.5451107,17.860964,7.2001696,2.357181,5.845688,8.176112,9.390475,5.035306,4.306394,7.560504,2.233759,9.224507,12.854529,2.805396,9.474281,18.718134,5.462001,5.8741727,9.499445,7.0991783,8.478569,14.602148,2.9018102,4.854537,2.4996378,1.7239554,1.7980888,6.232967,9.693911,5.028827,5.3176665,10.356103,11.066765,29.86771,4.7193513,1.8428917,3.2466805,6.741507,3.9539733,15.084526,2.6530585,6.8961873,4.0298886,5.879122,5.8424025,7.3448987,5.9840145,5.6282663,7.34124,11.146606,7.69815,3.6242938,0.7314986,1.926538,13.193645,0.76396203,5.935081,2.0254517,7.836398,6.845152,2.6942632,5.803129,6.097202,7.7060423,5.214257,10.325024,8.170338,7.444275,18.17895,5.470459,12.778686,10.831437,2.6461816,3.7844877,17.01678,3.8927703,8.272064,8.509316,6.3277035,3.8462012,13.490967,3.1017048,10.2599125,13.939046,12.702666,2.773854,8.467285,4.710118,6.342197,125.62096
TRIM38,125.99588,61.335564,79.016556,74.026726,261.49802,94.634605,102.8031,95.11506,63.87831,161.77336,137.81914,120.21064,70.02914,100.25805,40.658722,172.20436,135.66953,378.6544,100.67669,39.085175,41.724068,149.7928,146.42519,86.46683,68.93924,103.058395,76.86854,150.67685,131.07504,55.89913,167.41806,250.82088,129.01958,131.21907,203.22427,92.87346,164.8242,157.72186,49.36213,104.184204,23.274721,57.22239,64.32925,97.2746,188.29689,118.622894,85.955086,133.02232,143.71982,102.956635,117.98554,52.576515,47.549908,116.12172,41.50744,345.76852,35.883583,69.09163,79.141884,114.02936,95.388565,139.86206,69.052925,65.744484,146.72812,165.65244,154.18326,61.602135,38.28093,39.179375,221.54898,26.396742,66.23773,54.530506,137.31674,92.94649,79.21456,73.75747,54.167564,72.02804,56.17128,125.11661,110.54804,164.96097,185.49739,103.44719,177.66815,113.335075,67.737946,103.37655,193.08734,64.1269,131.12166,155.56207,110.12899,94.17085,76.586426,74.10317,146.46027,218.07596,131.87213,38.48996,119.94276,93.36817,116.68294,2191.918
HIST1H1C,3165.9585,1563.5721,2619.1045,2098.3613,7777.6533,2831.3616,2620.4377,2762.025,1664.584,4965.073,3887.7078,3560.2625,1955.5184,2945.2747,1187.6163,3953.1753,2838.2732,7877.1973,2430.0325,1361.5024,1525.1069,3655.1934,4152.494,2561.7668,2911.4468,4127.312,2497.7498,4156.502,4269.4717,1819.79,4963.5503,6909.188,4439.37,3532.3596,4726.399,2589.758,4815.207,4219.4272,1381.6989,2659.7715,715.3788,1655.5491,1275.8406,1800.5961,4326.7744,2347.0234,2273.7896,3402.8574,4228.718,2445.194,3148.7783,1606.7645,1434.1863,3514.3345,1760.4962,10050.95,1408.9397,2263.8772,2459.5159,3565.5771,3171.0928,4746.0034,1924.3843,1876.4976,4465.1206,4989.6953,4330.5825,1500.671,1248.3102,936.0425,5687.3623,740.9865,1896.8456,1677.5819,3734.3293,2340.4722,2123.9683,2350.524,1702.1671,2262.606,1968.5571,4141.097,2732.4204,2787.687,6072.036,2583.9097,6151.849,3069.3882,1759.0717,3209.9087,3951.2893,1972.7739,3906.4321,3784.8284,3195.9138,2710.7915,1478.0233,2367.412,4536.955,6948.764,3984.0547,995.3512,3935.725,2812.2117,3287.7163,62934.246
HIST1H2AC,810.3616,327.86066,659.0893,537.304,1913.7092,756.958,648.84973,719.6956,350.30563,1208.5889,931.9562,971.10516,484.25592,663.1536,279.69376,815.3549,610.44214,1797.7225,596.53534,301.74286,372.31628,965.6337,1077.9453,626.90936,386.65414,723.72534,561.7013,895.0322,1001.88153,447.49118,1331.5197,1619.4272,1013.81573,826.77057,1224.6854,640.1505,1185.9364,889.42664,311.57205,652.03564,124.0029,421.82434,298.65186,370.66776,988.74243,515.8952,602.1482,880.8739,1013.4327,570.4969,696.66095,396.0294,343.7489,922.47,410.16385,2521.686,301.11426,473.63556,552.4465,805.37463,772.38544,1171.389,497.8674,485.62173,1034.4293,1077.7142,1073.1581,420.3955,286.93408,234.78929,1269.934,170.87074,520.8641,415.10782,1031.6307,588.13574,545.3644,569.6991,388.03165,584.23596,494.6362,1032.1938,717.685,624.6344,1408.9751,636.75574,1214.9598,727.5517,385.49075,589.7859,906.6426,407.32358,988.0727,900.3819,791.5847,732.37933,328.81656,580.0856,1145.2664,1747.9377,1107.3748,226.1349,1083.1917,629.01196,820.6586,16101.804
HIST1H2BD,137.58746,39.74523,96.67979,74.21231,275.90005,101.38931,94.94179,107.72736,44.28732,172.79544,139.5047,141.06099,78.740074,104.60869,46.50787,138.8969,97.16566,304.50146,89.52913,58.87348,48.83173,139.3591,158.34496,95.52449,54.984425,107.4938,80.76664,139.67229,143.90775,62.9032,205.0252,244.93819,145.00185,127.10923,168.82379,101.99041,165.05167,130.11852,41.00015,102.17946,31.856884,66.53019,43.14553,59.82762,161.2531,83.895096,90.23561,144.954,155.49832,97.05929,119.33877,56.873657,47.90926,140.8339,69.454895,419.2841,43.28058,73.76594,76.31717,112.964645,113.84747,177.20529,69.55974,65.93021,153.14316,167.79552,146.9485,67.000565,40.333946,79.35869,217.87613,26.142355,71.14447,54.812054,169.41045,89.57553,82.10328,81.52512,51.638367,91.44803,66.53182,165.68826,111.68363,99.55123,281.8567,92.20383,193.07475,104.43869,53.274063,88.16708,151.97481,68.73115,161.30142,128.99457,119.18619,112.60567,47.878494,87.20773,165.64993,252.22063,131.50659,43.103218,152.09462,85.67103,121.6656,2290.5415
RP1-34B20.21,80.566574,25.239656,64.996025,45.177044,157.5987,66.22089,58.539143,75.49232,29.266266,103.28849,86.00637,76.22042,52.247303,66.3764,22.731081,81.14243,66.662704,187.59384,56.736336,30.50043,32.918873,83.08723,92.29005,54.06464,36.956326,60.84156,49.591362,89.20716,82.631966,45.118145,116.324844,144.05069,79.00102,89.26215,101.34934,67.43879,103.12255,75.84308,24.567532,54.71728,20.560722,36.481007,31.80352,27.253786,85.066986,48.99375,43.621246,81.4574,91.82296,58.2716,64.08792,35.928963,38.84616,79.91524,45.547176,231.1511,28.601692,35.184803,48.79791,70.88511,73.163605,106.63098,44.05466,42.969654,92.58105,90.18651,94.25555,29.840626,25.603558,28.518255,112.277626,15.800279,41.55129,34.139046,92.93114,51.857193,45.368206,53.216103,35.16822,55.95928,43.392265,93.69321,61.92228,54.07032,147.26686,51.558266,91.952545,60.658333,32.98573,52.362,95.34932,44.10859,90.500305,79.83178,69.42485,61.33204,24.108927,52.613136,107.35876,164.4992,102.38709,28.59663,105.03382,50.61619,73.358116,1356.709
HIST1H4E,47.437126,14.866186,28.537632,31.066046,81.89114,29.016079,25.523003,32.969246,15.478081,51.473095,44.534084,45.513794,35.10028,42.054676,24.049978,41.08462,33.96891,99.23282,27.786966,16.417053,20.716827,59.76288,41.34406,29.460041,18.893612,30.011175,30.178406,43.55432,49.54798,26.944103,64.86673,80.93734,42.00639,31.265656,58.52788,31.874035,51.13534,45.020454,15.309716,30.725994,9.569158,19.909883,20.731049,21.091022,56.43224,31.106796,26.216682,55.03611,62.290974,31.461641,37.06775,20.507963,16.743917,36.408424,18.402172,112.04951,16.517174,21.001081,22.034447,34.7133,37.0703,53.424145,23.959576,29.075317,44.3388,50.48977,50.80011,16.384663,10.9028,21.021856,70.53645,5.022751,21.280628,19.949345,59.038925,32.129578,27.328388,28.801004,12.405226,37.0612,25.663689,52.02632,30.861616,36.609867,86.23036,34.06494,48.23147,36.406445,21.255365,23.577232,60.514183,19.6782,43.84729,44.192753,33.016243,32.949284,24.867071,28.932508,55.069843,76.98446,45.98038,12.795664,48.210255,26.975292,40.60956,692.7865
HIST1H2BG,85.560875,30.492796,71.46077,40.113003,208.47746,79.05058,68.09281,72.87602,31.503609,122.08868,98.55565,87.746506,46.298515,77.90408,27.650398,62.35253,78.4212,191.61389,70.3752,30.343227,32.71522,90.77663,109.58462,60.55308,44.738735,68.99439,59.973114,97.65456,97.190926,47.163525,137.11815,163.40282,107.62784,91.16287,131.2556,65.96953,119.76499,79.98627,25.582804,67.694786,21.395473,48.28407,27.199017,40.203056,117.4371,51.886448,59.86605,99.3058,82.89291,67.3956,84.08711,34.160007,34.182785,94.684875,43.90809,279.82275,32.44871,45.715847,58.90804,83.948685,80.624374,132.18134,50.872093,54.68885,112.386505,110.28814,110.35766,32.44185,33.68772,39.689617,135.46922,22.38522,49.07236,35.929752,107.93556,61.655975,58.12336,65.63441,36.58161,59.948074,45.778503,119.86097,77.69386,69.79463,180.86797,59.017273,128.07367,75.82315,41.442413,58.245144,92.75119,54.070435,102.31827,93.23558,89.382484,76.18342,26.586294,60.107124,121.50151,171.25691,91.15975,18.410507,116.250626,59.33227,90.028656,1675.7924
