Gene,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
ENSG00000198502,1.6180411e-06,-7.7779994,-7.154459e-06,-3.1056854e-05,-30.626295,4.1125318e-06,2.2533252e-06,17.97322,8.705304,-2.1121246e-05,-1.7585367,-2.0515181e-05,-1.6560683e-05,-24.646498,3.1148472,-8.755983e-06,-2.9212138e-06,-1.599407e-05,4.10297e-06,-1.2769584e-05,-4.1976746e-06,6.8503764e-06,13.191262,7.9609e-06,-8.292902e-06,-5.298868e-06,21.824837,-5.35083e-06
ENSG00000198520,-1.8799892e-06,0.48503664,-3.5865035e-06,-8.222716e-06,-0.75587404,-3.4516497e-06,-5.402371e-06,-0.37771145,1.7474046,-4.7080634e-06,-0.26576382,-6.6682665e-06,-1.6880049e-06,0.23439088,0.40118983,-5.6110252e-06,-4.7539834e-06,-7.228413e-06,-4.0397426e-06,-3.872257e-06,-4.068484e-06,-1.717975e-07,-2.1491768,-8.8130537e-07,-3.612132e-06,-4.2581746e-06,0.68058187,-4.23543e-06
ENSG00000198523,4.8103307e-06,-0.5606682,5.1872535e-06,6.1710257e-06,-0.03931798,5.237301e-06,3.3737124e-06,-0.5675412,-0.040973853,2.272323e-06,1.3268812,5.048397e-06,9.316837e-06,-0.29547152,0.23662287,3.169636e-06,3.551152e-06,1.4929437e-06,4.148611e-06,5.053165e-06,4.406644e-06,6.4931005e-06,0.09970602,3.3774675e-06,2.0254427e-06,3.4485913e-06,-0.15931784,1.989395e-06
ENSG00000198542,4.046387e-06,0.08610999,1.4127312e-06,7.3057295e-06,-1.5119504,3.7715115e-06,6.864033e-06,-0.34512055,0.13806938,3.8688418e-07,1.2829692,-1.1349463e-06,-5.592569e-06,-0.08570399,-0.10882448,-1.2398326e-06,9.163645e-07,8.591837e-06,1.078302e-06,-1.3211277e-06,3.8651282e-07,-2.9171447e-06,0.6314542,1.4900188e-06,1.0635466e-06,2.270451e-06,-0.08702987,-9.1670597e-07
ENSG00000198574,2.513832e-06,0.18777347,3.915374e-06,7.633334e-06,0.65469813,2.4098565e-06,3.393005e-06,0.018535366,0.052115165,4.202045e-06,0.047722954,4.953287e-06,3.347142e-06,0.047641154,-0.040134322,4.21491e-06,3.9821953e-06,4.4625267e-06,3.6846347e-06,5.1079915e-06,3.226849e-06,3.0375925e-06,-0.31094256,3.5710145e-06,5.552368e-06,4.56101e-06,-0.6574822,3.337686e-06
ENSG00000198576,2.9701692e-05,0.29874164,5.5397173e-05,6.5222615e-05,0.5358141,3.5396326e-05,3.750073e-05,1.2028593,-0.22571822,3.085181e-05,0.22919072,3.4862253e-05,6.1692765e-05,-0.763477,-0.014107617,3.3387587e-05,2.7771586e-05,2.8135684e-05,4.1341886e-05,3.9057384e-05,3.4127468e-05,5.4383345e-05,-0.4266839,2.4609402e-05,3.9890954e-05,2.42815e-05,-0.8373467,3.0990424e-05
ENSG00000198643,-3.0141275e-05,-0.654952,-4.1921594e-05,-3.3489712e-05,49.746742,-2.7538394e-05,-2.3455588e-05,0.17010204,-0.2928366,-2.6222235e-05,-0.53381616,-3.453627e-05,-4.8522437e-05,-0.8710192,-0.01013764,-2.5882651e-05,-3.2714648e-05,-3.130778e-05,-2.3446937e-05,-3.4199915e-05,-3.3950782e-05,-3.8840833e-05,-47.62703,-3.250631e-05,-3.347442e-05,-2.9555658e-05,0.07355873,-3.7351696e-05
ENSG00000198743,-2.3752074e-05,7.2547555,-3.604374e-05,-6.0147217e-05,-1.1958524,-3.7332906e-05,-2.81073e-05,-0.34373108,0.48475304,-2.7765918e-05,-0.41271588,-3.5450674e-05,-5.8988484e-05,-1.7420989,-1.0862957,-2.6989484e-05,-2.0616555e-05,-3.205379e-05,-2.4432367e-05,-3.0879437e-05,-3.610659e-05,-4.47837e-05,-4.721771,-2.7962362e-05,-2.5230014e-05,-2.0387062e-05,1.7635887,-3.4508717e-05
ENSG00000198759,6.272299e-06,0.38610604,7.4254594e-06,4.649373e-06,10.392465,4.403855e-06,4.7057297e-06,0.12830842,1.102621,4.169227e-06,-0.27053696,5.820891e-06,9.312545e-06,-0.22096519,-0.011647005,4.6759915e-06,6.1621986e-06,6.6821235e-06,3.542255e-06,6.318814e-06,5.512162e-06,8.438132e-06,-11.458231,8.212845e-06,5.4202883e-06,5.426806e-06,-0.048231278,7.043502e-06
ENSG00000198771,1.474614e-06,-0.24321766,4.121723e-06,5.975725e-06,-1.5789983,8.0191285e-07,2.211814e-06,-0.41372064,-0.121105604,1.9476436e-06,-0.97194487,5.909576e-06,3.8976236e-06,2.037677,0.32168663,5.391863e-06,2.905246e-06,5.302315e-06,2.5648712e-06,8.093776e-06,2.7546905e-06,2.3170676e-06,-0.36950687,4.218545e-06,2.9322537e-06,3.1220006e-06,1.3390613,2.3110717e-06
ENSG00000198821,-1.737807e-05,-0.4407924,-2.118766e-05,-3.1155207e-05,-3.2938163,-1.4684247e-05,-1.4351193e-05,0.16501151,0.090500616,-2.0044197e-05,-0.2879042,-2.2729693e-05,-1.4099461e-05,-5.7288704,-0.5118152,-1.7549284e-05,-2.559372e-05,-2.351186e-05,-1.2870763e-05,-1.3142609e-05,-1.760718e-05,-1.0488686e-05,0.043574024,-1.55622e-05,-2.2217126e-05,-1.5131157e-05,9.96446,-1.7591445e-05
ENSG00000198832,9.0192254e-05,1.1941737,0.00014231523,0.000121189194,-4.167941,8.9306624e-05,7.218864e-05,-1.6005383,2.9663785,8.888744e-05,7.065602,8.282329e-05,0.00019761948,-3.3152723,0.9521851,7.357241e-05,7.526504e-05,0.00011090543,6.8684494e-05,0.00010900193,0.000110671914,0.000121418874,-0.81410694,7.158107e-05,7.819311e-05,7.134806e-05,-2.2823594,0.00011091549
ENSG00000198848,9.190304e-05,-3.0180874,9.949987e-05,0.0001282274,1.7948908,0.00011833312,0.00010754628,-4.1050878,-11.236711,7.5743905e-05,-0.2782218,6.608736e-05,6.256552e-05,8.876767,-0.9308631,7.353672e-05,0.00011028493,9.894997e-05,6.799189e-05,5.64884e-05,7.608623e-05,8.761517e-05,10.488365,8.286456e-05,0.000100912184,7.1021466e-05,-1.5927051,7.524679e-05
ENSG00000198851,-7.783041e-06,-1.9974674,-9.249958e-06,-1.4517261e-05,-11.322776,-6.660324e-06,-8.395195e-06,-1.1833189,-0.5840792,-9.70997e-06,-2.1942952,-1.4864157e-05,-5.06539e-06,-36.061176,-0.17891827,-1.0782672e-05,-1.1836907e-05,-1.6231666e-05,-4.5179822e-06,-8.85572e-06,-7.5276266e-06,-3.9857964e-06,-0.19496179,-9.615428e-06,-1.140553e-05,-1.0609047e-05,53.71717,-1.0066446e-05
ENSG00000198919,5.1090087e-06,-0.62595236,8.318174e-06,6.77178e-06,-3.5792956,1.22579295e-05,8.189345e-06,-0.12890038,6.868496,5.4684187e-06,-0.26470757,3.099658e-07,-7.834933e-06,-0.2880248,0.0039616884,1.637769e-06,8.453336e-06,3.09818e-06,5.1231127e-06,-1.0674721e-06,2.4409592e-06,9.805676e-06,-2.3615286,6.254035e-06,2.8931308e-06,4.5487577e-06,0.37587166,-2.074381e-06
ENSG00000198959,3.482281e-05,-1.9128721,5.6368175e-05,5.529129e-05,-12.561227,3.366016e-05,3.2634736e-05,-3.0481145,-5.4524035,3.270801e-05,0.59384847,3.2341075e-05,7.149536e-05,1.8561201,0.8502102,3.669224e-05,2.9883051e-05,4.0789502e-05,3.579143e-05,4.399235e-05,3.992717e-05,4.7826405e-05,20.083614,2.99053e-05,3.7348043e-05,2.7511525e-05,-0.40993753,4.5702305e-05
ENSG00000203747,5.023341e-06,-6.0954256,3.414117e-06,4.0874775e-06,-2.5626373,5.223915e-06,5.20611e-06,2.23302,0.37313193,2.9405342e-06,-0.19388874,6.4194774e-06,4.482796e-06,9.521449,-0.9047754,4.4555036e-06,4.0314962e-06,5.3032245e-06,5.27608e-06,3.0624155e-06,5.1386933e-06,6.535494e-06,1.2822953,5.752175e-06,4.121603e-06,5.264948e-06,-3.6532602,3.986191e-06
ENSG00000203778,0.00010047419,-1.2796974,0.0001938898,0.0001392501,-9.59789,9.6273216e-05,8.745029e-05,0.38429955,25.737387,0.00010607515,0.0098648,9.864506e-05,0.00016572165,0.06280366,0.098027065,9.69994e-05,8.7400156e-05,9.409235e-05,0.00011520636,0.000118877215,0.00010123838,0.00017596982,-15.250489,9.807841e-05,9.599066e-05,8.1382896e-05,-0.16645531,9.913904e-05
ENSG00000203780,1.98232e-05,-0.079973675,3.341499e-05,2.315323e-05,-0.5442693,1.5008016e-05,1.4595807e-05,0.018199822,7.1157656,1.653978e-05,-0.11713093,1.7360515e-05,2.6403819e-05,-0.07502624,-0.028104298,1.5374608e-05,1.6775028e-05,1.6704736e-05,1.9389032e-05,1.9610687e-05,1.5943106e-05,2.7056138e-05,-6.529052,1.762819e-05,1.5377105e-05,1.3017769e-05,0.2392344,1.4511361e-05
ENSG00000203785,-1.8828523e-06,0.17568202,2.2884541e-07,-4.1460976e-06,-0.2481442,-3.2491666e-06,-2.8107554e-06,-0.00094629754,0.48747927,-3.526935e-06,-0.0034246326,-5.8110522e-06,-1.6193788e-06,-0.8252987,-0.004354943,-4.99452e-06,-3.0598273e-06,-5.233811e-06,-1.6622516e-06,1.1295358e-06,-3.106583e-06,-6.034843e-07,0.50550634,-2.6720727e-06,-2.7138226e-06,-3.6597498e-06,-0.08644265,-6.51742e-06
ENSG00000203883,-7.754926e-07,-2.341889,-1.6440806e-06,-7.7077414e-07,-1.0497454,-8.268406e-07,-5.9933063e-07,12.669344,0.002455276,-4.5753396e-07,-1.0533935,-9.598145e-07,-1.0785624e-06,-8.070807,0.014062942,-4.9717283e-07,-7.3857126e-07,-3.4199826e-07,-8.1421143e-07,-8.8999457e-07,-6.940503e-07,-1.4933103e-06,0.08634727,-1.2693754e-06,-8.7867386e-07,-1.021905e-06,-0.25636083,-8.2247095e-07
ENSG00000203985,1.48512545e-05,0.72583795,2.8129689e-05,2.5738227e-05,-0.688337,1.3222605e-05,1.344636e-05,-0.11577911,5.297387,1.4795476e-05,-0.002994445,1.594069e-05,3.0277879e-05,0.22321984,-0.008894738,1.551156e-05,1.4017932e-05,1.5318288e-05,1.5997344e-05,2.0477968e-05,1.571275e-05,2.2616152e-05,-5.4971166,1.5653413e-05,1.589718e-05,1.2269559e-05,0.06633967,1.8474502e-05
ENSG00000204103,1.18180305e-05,-0.15165558,2.2906564e-05,7.5326648e-06,6.2539425,9.186816e-06,1.189874e-05,-8.624112,-2.4993343,1.1445956e-05,-0.34570992,7.632629e-06,1.9307414e-05,13.526172,-0.8484463,7.2954854e-06,1.01113765e-05,6.047249e-06,1.7189663e-05,1.0335047e-05,1.2955193e-05,2.4239996e-05,-2.7807848,6.8882628e-06,1.1494617e-05,5.33838e-06,-4.5302963,1.1149336e-05
ENSG00000204257,8.760871e-06,9.246084,6.2498852e-06,3.3572522e-07,-19.198118,5.2877454e-06,1.2260273e-05,5.0567746,6.9617405,3.079126e-06,-1.1312675,6.098314e-06,-2.1789597e-06,-3.2165956,-1.9438555,7.3417896e-06,2.7394486e-05,9.105169e-06,8.213654e-06,7.6044257e-06,1.045673e-05,-3.5493917e-06,5.357668,9.800949e-06,6.73636e-06,1.0285421e-05,-1.1325638,2.7252068e-07
ENSG00000204262,7.934985e-06,0.13614832,1.8567514e-05,1.5834083e-05,-0.610122,1.26045725e-05,1.0005336e-05,0.10885352,-0.002431561,9.003773e-06,-0.53667855,9.128155e-06,1.1732412e-05,0.89707303,0.019766422,8.449781e-06,9.57022e-06,7.842347e-06,1.2646972e-05,7.805517e-06,7.8882695e-06,1.548981e-05,0.018301973,7.799273e-06,8.929255e-06,7.2576754e-06,-0.03110632,6.8299446e-06
ENSG00000204287,-0.00016500967,42.919525,-0.00024001148,-0.00033123084,-60.847282,-0.00016339707,-0.00016167504,3.6173131,37.40072,-0.00022712523,-1.4038336,-0.00020871035,-0.00026568223,48.956257,-7.260289,-0.00017298412,-0.00017780662,-0.00022687673,-0.00014925454,-0.0001754166,-0.00019664725,-0.00018025075,-57.487717,-0.00011205442,-0.00022508686,-0.0001692535,-5.890949,-0.00022557101
ENSG00000204291,-7.5820303e-06,-0.26512596,-9.0790945e-06,-1.6126427e-05,-0.37473223,-8.376864e-06,-9.443646e-06,0.5977057,0.097457185,-9.097268e-06,0.4695962,-1.0694243e-05,-6.546891e-06,-0.2599005,-0.001046473,-1.0510654e-05,-1.2188945e-05,-1.4284704e-05,-7.0588876e-06,-9.3784865e-06,-8.185488e-06,-6.241057e-06,-0.1579754,-9.006517e-06,-1.1221796e-05,-1.04327055e-05,-0.10579392,-8.743963e-06
ENSG00000204301,1.3243818e-05,-1.6417452,1.8375344e-05,1.4417353e-05,-0.77766687,1.6711721e-05,1.2348025e-05,3.7991447,0.0034034858,1.09218445e-05,0.31872603,1.2335848e-05,1.8423189e-05,-2.5134804,0.11504786,8.924002e-06,1.0434618e-05,1.3272599e-05,1.1205604e-05,9.379089e-06,1.1732652e-05,2.146343e-05,1.4864713,1.3155097e-05,8.078163e-06,9.5388095e-06,-0.7901432,9.758074e-06
ENSG00000204305,5.378427e-05,-282.8818,7.138413e-05,0.00010440923,305.93854,5.8550195e-05,6.304621e-05,-3.134204,-0.45455483,5.80476e-05,-1.4994535,7.984109e-05,6.975511e-05,-6.059179,-0.19854145,5.9568458e-05,6.591526e-05,5.996322e-05,6.340849e-05,6.578747e-05,5.9286744e-05,8.011103e-05,-7.391046,5.657479e-05,7.252095e-05,6.085062e-05,-4.3210135,5.2534328e-05
ENSG00000204385,-4.2759035e-05,-6.001934,-5.448132e-05,-4.84351e-05,-35.08365,-2.4105104e-05,-3.7122452e-05,0.066055134,5.747097,-3.8833117e-05,-0.24804339,-5.704842e-05,-8.148677e-05,-0.26387787,-0.18267237,-5.048218e-05,-4.3796546e-05,-4.9006587e-05,-4.83287e-05,-6.096658e-05,-5.0026905e-05,-3.948865e-05,35.092087,-3.0347263e-05,-5.0630537e-05,-4.4157827e-05,0.87585294,-7.072521e-05
ENSG00000204388,-2.9313995e-05,41.266857,-2.2180056e-05,1.4406318e-05,13.53567,-1.3877783e-05,5.02711e-06,-12.586261,-17.636553,-2.4051298e-05,7.122339,-1.5305563e-05,-4.5463807e-05,3.6130767,-8.192941,-2.38678e-05,9.141099e-06,-3.1454383e-05,-1.9382505e-05,-1.26414825e-05,-1.9116173e-05,-4.132769e-05,-25.07246,-2.3148068e-05,-4.4076496e-06,-1.6939917e-05,-2.0493577,-5.4074568e-05
ENSG00000204389,-3.6674977e-05,41.663063,-2.884278e-05,6.507264e-08,36.187054,-1.50620635e-05,-6.549364e-06,-15.555144,-24.100498,-3.6580775e-05,8.163411,-1.5637468e-05,-3.786459e-05,3.912055,-11.301717,-3.250961e-05,-1.6367681e-05,-5.4251388e-05,-7.1059644e-06,-7.3385595e-06,-2.9209452e-05,-2.3338245e-05,-30.926071,-3.0207677e-05,-7.20738e-06,-2.4012448e-05,-8.041673,-6.952145e-05
ENSG00000204472,-3.6793422e-06,-15.031587,-1.3764643e-05,-6.231846e-06,-13.570503,-6.2453314e-06,-4.6141095e-06,-6.062485,-0.6321456,1.7633142e-06,0.050266717,3.9587985e-06,-1.0503873e-05,52.07036,-0.12237548,6.256133e-06,-2.9144949e-05,1.9512947e-06,-7.5292432e-06,3.827708e-06,-1.0967718e-06,1.6984659e-05,-0.34279487,2.8002892e-06,-1.7413686e-05,-9.661683e-06,-16.358665,3.9096853e-06
ENSG00000204475,-2.1277262e-06,-0.30387253,-3.0561694e-06,-4.15172e-06,-1.5959597,-2.323291e-06,-3.0179156e-06,-0.43590915,-0.13475095,-2.7974477e-06,-0.26503634,-2.7782173e-06,-2.0779191e-06,-1.7698698,0.38034034,-2.9964845e-06,-2.2950746e-06,-2.0342873e-06,-3.0629662e-06,-2.4789829e-06,-2.269276e-06,-3.0028018e-06,-0.07219383,-1.7711319e-06,-3.1315385e-06,-2.5935567e-06,4.197302,-2.8306022e-06
ENSG00000204482,-5.364256e-06,-6.8939734,-1.1442062e-05,-5.9559384e-06,-7.9744196,-6.667575e-06,-9.0120875e-06,-0.6957611,0.24408542,-1.0350861e-06,-0.5358304,-3.5888545e-06,-1.4973775e-05,29.243301,0.015193012,-3.5796381e-06,-2.8818022e-05,2.0269008e-06,-1.1525218e-05,-1.0130577e-05,-8.151299e-06,8.007118e-06,-0.03174009,-4.682026e-06,-1.5495812e-05,-4.4858775e-06,-13.370716,-5.9654053e-07
ENSG00000204711,1.3555071e-05,0.8858648,2.5045108e-05,2.1973861e-05,-0.45768613,1.2875262e-05,1.2539657e-05,-0.027233982,10.478514,1.3992489e-05,-0.05101101,1.4582195e-05,1.9741421e-05,0.33303788,-0.050590247,1.3405644e-05,1.4679325e-05,1.680229e-05,1.0620204e-05,1.7809323e-05,1.4288786e-05,1.9763302e-05,-11.185414,1.489433e-05,1.4850453e-05,1.2554738e-05,0.07422388,1.1886437e-05
ENSG00000204815,5.2101327e-06,-0.34555283,1.0106723e-05,1.1877009e-05,-0.41070598,5.7740376e-06,5.6082295e-06,0.011023218,1.4937279,6.021182e-06,0.057961427,6.1894893e-06,1.1332266e-05,0.11750057,-0.029065907,5.9127447e-06,4.9552277e-06,5.391871e-06,6.4782616e-06,7.5739426e-06,6.2233103e-06,8.820572e-06,-0.9435465,5.469246e-06,6.4728924e-06,4.405581e-06,0.0485279,6.4805213e-06
ENSG00000204936,2.066734e-06,-0.4924173,2.776218e-06,3.4658815e-06,-2.398129,1.9870201e-06,2.3851346e-06,-0.018668074,-0.68048185,2.6438809e-06,0.05445756,1.6250983e-06,2.4929661e-06,-0.043511394,-0.010353584,1.8447745e-06,2.4713213e-06,1.150549e-06,3.1039924e-06,2.0156901e-06,2.6052644e-06,3.5586602e-06,3.4320612,1.3841972e-06,3.5819357e-06,1.8527589e-06,0.1569974,1.9352935e-06
ENSG00000204950,6.174175e-06,-0.07869607,1.0912026e-05,9.405631e-06,-0.7105085,5.56178e-06,5.4878496e-06,0.010994877,2.8864489,6.171765e-06,0.033912648,6.0183074e-06,1.183909e-05,0.15983471,-0.01631727,6.3232646e-06,5.2445307e-06,7.3181536e-06,5.9834783e-06,7.551184e-06,6.8674094e-06,9.06674e-06,-2.2253191,5.928285e-06,7.0464043e-06,4.8438455e-06,-0.06048557,8.1323915e-06
ENSG00000205045,-2.3407872e-06,-0.1339868,-3.6654328e-06,-6.8589266e-06,-0.96725,-2.5049114e-06,-2.7155618e-06,-0.17652513,-0.14363645,-2.8197217e-06,-0.38920212,-3.6964454e-06,-2.1521853e-06,-0.3231242,0.009692407,-4.0015884e-06,-2.8223303e-06,-4.14695e-06,-1.970972e-06,-3.8171256e-06,-2.277218e-06,-1.7374883e-06,0.32240912,-2.8158518e-06,-3.5731166e-06,-3.33967e-06,1.8016824,-2.5001973e-06
ENSG00000205056,-4.0307057e-07,0.011812433,-1.3621803e-06,-6.231397e-07,-0.36613262,-2.2332644e-08,-5.3011934e-07,-0.01857331,-0.0051209396,-4.5265367e-07,-0.30155337,-9.44899e-08,-8.976025e-07,-0.7524953,0.07823354,-7.785071e-07,6.618309e-08,3.9184903e-07,-2.39764e-06,-1.8263482e-06,-6.074153e-07,-1.5290758e-06,-0.09763322,-7.940775e-07,-1.5253148e-06,-1.4229324e-06,1.4514786,-7.054197e-07
ENSG00000205076,7.796457e-06,4.37217,9.283567e-06,1.0597995e-05,2.2110906,8.028155e-06,7.992792e-06,-0.00432024,1.4610746,6.7914025e-06,-0.0881565,8.068665e-06,7.959981e-06,-0.035525087,0.0038317232,6.5218496e-06,8.422359e-06,3.8838775e-06,9.9647705e-06,8.1145445e-06,8.697663e-06,1.1100525e-05,-7.8205175,7.776055e-06,9.151266e-06,7.54131e-06,-0.09979227,1.949271e-06
ENSG00000205084,5.995329e-07,-1.1450257,7.571028e-06,5.537637e-06,-2.356503,4.809681e-08,-3.8015014e-07,0.121299304,8.973336,2.857331e-06,0.07919347,2.475862e-06,7.682874e-06,-0.361692,-0.048263848,1.0723113e-06,-1.8353006e-06,1.8556126e-06,5.3532476e-06,5.9738577e-06,4.537854e-06,8.915712e-06,-4.827838,3.81885e-06,1.7700225e-06,2.364497e-06,-0.4345659,1.1899037e-06
ENSG00000205336,-9.3909155e-05,-5.142579,-0.00014894229,-0.00014620661,-12.648595,-9.1566e-05,-8.7534514e-05,0.532353,-2.4707499,-9.060239e-05,0.048229493,-9.480726e-05,-0.00015603585,0.62895423,-0.09165535,-9.5821786e-05,-9.075764e-05,-9.927882e-05,-0.000103448365,-0.000114537776,-9.69159e-05,-0.00014032217,20.454597,-8.133945e-05,-9.7271506e-05,-7.679255e-05,-1.3085485,-0.000103359875
ENSG00000205358,1.2950541e-06,-0.10928272,2.2243892e-06,2.3615557e-06,-0.7483444,1.7627648e-06,1.6715118e-06,-0.20107542,0.46626884,2.0837329e-06,0.017243758,1.8225826e-06,1.679129e-06,0.64555264,-0.03132339,1.513055e-06,1.7121979e-06,1.2071149e-06,1.6974499e-06,1.1245188e-06,1.7625944e-06,2.6447312e-06,-0.0026501939,1.1696328e-06,2.219851e-06,1.3722159e-06,-0.036422193,1.6563215e-06
ENSG00000205362,3.5923222e-06,0.022879621,6.3256452e-06,6.4607116e-06,-2.524491,3.2587975e-06,3.264332e-06,0.21904902,-0.48185074,3.871378e-06,1.6630195,4.1039684e-06,4.8392885e-06,1.138958,-0.10434836,4.2613433e-06,4.367966e-06,2.8436007e-06,3.1504344e-06,5.243312e-06,3.0067345e-06,5.5092205e-06,1.0652692,3.4872317e-06,3.0310093e-06,3.578073e-06,-0.9985615,2.6722196e-06
ENSG00000205364,-2.8962876e-07,-2.8944154,-4.4286895e-07,-5.0681156e-06,-22.265167,-5.2418494e-07,6.1688615e-07,2.4933136,-1.8347603,-1.422567e-06,1.1485071,3.314733e-07,6.9993666e-07,8.827447,0.06325736,-5.605698e-07,-7.245908e-07,-4.6313985e-06,1.8297008e-06,6.0538866e-07,-8.485731e-07,4.144071e-06,16.441124,-1.5193491e-06,9.935632e-07,6.338438e-07,-1.979301,-7.351116e-07
ENSG00000205413,3.564408e-05,6.9982333,5.1174316e-05,3.832651e-05,-13.739551,3.1866723e-05,3.3569842e-05,-0.8798638,-0.835379,3.17262e-05,-1.0290214,2.9345221e-05,5.151512e-05,1.5866627,-0.83079,3.385279e-05,3.4040677e-05,3.3157714e-05,3.9868522e-05,3.7069483e-05,3.2578188e-05,5.097582e-05,5.69328,3.0443754e-05,3.5438898e-05,2.862725e-05,3.0357268,4.210752e-05
ENSG00000205420,3.151342e-05,-2.1614265,3.879653e-05,7.228731e-05,58.1971,2.2051488e-05,2.5490875e-05,0.15039359,-4.3946114,4.36001e-05,-0.6018692,4.0801227e-05,4.1600073e-05,0.18855177,0.20354673,3.3472774e-05,3.1232583e-05,4.3304928e-05,2.1213938e-05,3.9675502e-05,3.8786304e-05,1.9765503e-05,-52.984135,2.023156e-05,4.515109e-05,4.62147e-05,1.4017575,4.0269428e-05
ENSG00000205502,0.00034586116,-0.23089622,0.0005884288,0.00051875535,2.8689241,0.00030700522,0.00030579648,3.8304467,1.1136154,0.00033911996,-0.27787465,0.0003360449,0.00063062913,-2.7738395,-0.03999013,0.00034365922,0.00030329966,0.0003882509,0.00034816773,0.00041672034,0.0003802321,0.0005083142,-4.9544506,0.00032274224,0.0003725255,0.0002774816,0.45660242,0.0004292612
ENSG00000205809,9.656747e-06,-0.13259596,1.6556565e-05,1.4526645e-05,0.06536721,9.165928e-06,8.817281e-06,0.04580872,-0.027555311,9.475308e-06,-0.22765821,9.0439735e-06,1.9790283e-05,-1.7766347,0.032804217,9.749156e-06,8.197381e-06,1.22138645e-05,1.0836179e-05,1.3273705e-05,1.1340883e-05,1.571571e-05,-0.38863796,1.0033606e-05,1.126186e-05,7.724446e-06,2.4088814,1.3040015e-05
ENSG00000205810,6.7771333e-07,-0.4425682,7.799599e-07,1.3569014e-06,0.14639364,6.0126166e-07,7.7497515e-07,0.14282387,0.00071682263,8.472127e-07,-0.2783842,7.4314187e-07,7.127836e-07,0.13700841,0.009440729,8.4810137e-07,8.7291573e-07,9.991369e-07,7.842712e-07,8.181668e-07,7.5112484e-07,6.536103e-07,0.12844087,5.5662196e-07,9.777941e-07,7.7435686e-07,0.15611398,7.263279e-07
ENSG00000206072,6.434102e-06,0.09463555,5.6035205e-06,9.4395555e-06,-22.8766,4.6537302e-06,7.373008e-06,-0.02748549,-11.155265,6.401824e-06,-0.094264224,5.718829e-06,7.6102797e-06,0.004815696,-0.021307811,7.8805915e-06,8.5794e-06,6.703441e-06,7.31708e-06,5.8308015e-06,7.91049e-06,5.34596e-06,34.228306,3.7095165e-06,8.387621e-06,5.9405647e-06,-0.15296496,8.895429e-06
ENSG00000206073,-1.6895186e-05,-2.057301,-3.0351874e-05,-2.1070726e-05,47.317062,-1.6532926e-05,-2.8030878e-05,-0.004240434,-3.416223,-7.668576e-06,-0.17038247,-9.208027e-06,-3.244355e-05,-0.45573828,-0.16796124,-1.3461551e-05,-2.4696865e-06,-5.0792723e-06,-2.5179834e-05,-1.5912052e-05,-7.810186e-06,-4.583202e-05,-41.692184,-6.7289675e-06,-6.6497937e-06,-3.0275606e-07,0.64726114,-6.572094e-06
ENSG00000206172,-4.2947388e-05,-1.5393661,-7.5764736e-05,-0.000112342525,-0.7874305,-4.4646848e-05,-4.389605e-05,-0.2275075,-1.3872232,-4.9828184e-05,0.22001573,-5.9598446e-05,-5.030581e-05,0.8692687,-0.13909145,-6.022381e-05,-5.0151146e-05,-4.5732646e-05,-4.1666277e-05,-5.969171e-05,-4.6445704e-05,-5.522956e-05,4.072001,-4.7294514e-05,-5.490025e-05,-4.508576e-05,-1.079636,-4.3659325e-05
ENSG00000206177,7.8839264e-07,-0.023964038,1.6598692e-06,2.094071e-06,0.14013582,7.930497e-07,9.306609e-07,-0.002999249,-0.050333474,1.0906765e-06,-0.012667268,1.207563e-06,7.9782916e-07,0.04707948,-0.0002071088,1.1255291e-06,1.2903657e-06,6.898544e-07,9.244186e-07,1.0803099e-06,7.9401275e-07,9.4700243e-07,-0.029630985,8.2171266e-07,1.5702772e-06,6.9736734e-07,-0.06743358,1.1180657e-06
ENSG00000206199,5.597775e-06,-0.298098,8.774673e-06,1.1487813e-05,-2.1705043,5.971227e-06,5.339291e-06,-0.08189685,6.0523267,6.611467e-06,-0.16359639,7.555338e-06,5.618954e-06,-0.49807495,-0.065762736,7.243665e-06,6.864381e-06,7.422486e-06,4.4931794e-06,7.639764e-06,6.137948e-06,6.9261355e-06,-2.322868,6.9091116e-06,6.686191e-06,6.37497e-06,-0.45165378,4.494238e-06
ENSG00000206530,7.5670745e-05,-0.5595605,0.00012501785,0.00012908815,0.3970092,9.4473435e-05,8.487527e-05,-0.12357352,1.5812557,7.195262e-05,-0.13557439,7.674678e-05,0.00010379207,0.37725416,-0.0026041707,7.048311e-05,7.297949e-05,6.818152e-05,8.068714e-05,8.616961e-05,6.287715e-05,0.00014670522,-1.3433108,7.254265e-05,6.535209e-05,5.503003e-05,-0.19248492,4.7845137e-05
