,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
SMR3A,7.488053755097411e-05,0.0,0.0,0.0,8.064474221956746e-05,0.0,0.0,0.0,0.00022560827936787318,0.0,6.75735809165957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022551471486751773,0.0,0.0004238797112879366,0.0,0.00016412167487347995,0.26669682427860475,0.0,0.0,0.0
AREG,0.27722300987787324,1.0587674712981043,0.11838012174241602,0.42644447719440765,0.3035729015243213,0.14913278749373077,0.2512150342570911,0.13890151031464526,0.12577195925600104,1.5803088215958676,0.06012078440241157,0.7416085932895289,0.08040923264375735,0.7556686023266878,1.777453315300369,0.30784205175999985,0.2308354745725036,1.459578326690944,1.3133650776375216,0.9973556501594241,0.8447038898519127,0.12225255422942238,0.12280660328237693,0.039998977173522576,0.22295126837397977,0.2086189496934063,0.3945062087192725,0.12846138795412151,0.6226781376497807
INPP4B,0.0032755353096206668,0.0018267212881322341,0.004207417761912092,0.009254171149439085,0.04859663639160662,0.022872876017459323,0.004262243723220148,0.004577678111794665,0.08591825488290013,0.010099341051056317,0.08722239202542718,0.07358030993240144,0.06954608235031384,0.002105579819434816,0.028419179901718876,0.06625525139161823,0.014192587242474254,0.009162978338586654,0.0,0.022206741947493627,0.03330399543281309,0.020447561055270964,0.09613922546175846,0.4050630448399901,0.08043791769837641,0.05225102764271174,0.15429942086973938,0.0137013059050987,0.03477102134894454
IL2,0.00012287002920096786,0.00013187305542226616,0.0,0.0010462771237273092,0.00010712291887615059,0.0,0.0,0.0,0.00014216244477680714,0.0006735556367040264,0.0002128990344839797,0.0,0.0005695554544016195,0.0001288329727803861,0.0008262282687258368,0.0,0.001125695634102143,0.0005672788595849947,0.0,0.00248285662908979,0.0009863260032066858,0.0005783243121164919,5.53095240748578e-05,0.0006532820418818914,0.0,0.00018000502242732563,0.02874223615174612,0.00012568682161528998,0.0030642013771738767
CPE,0.005202657409971636,0.00771925060036208,0.10329249287475718,0.006974947447333498,0.02850496668157975,0.3079470907100674,0.052116639528411245,0.011941824765832249,0.005844824419092662,0.006984859561570429,0.5714851727288114,0.0,0.05286579351648563,0.2105014772035785,0.016435580350333448,0.11316838642225444,0.6772513859902209,0.009312271696701258,0.0,0.007002118534646666,0.09812078904907094,0.37472368820981733,0.026478976882824103,0.739395857247833,0.04419838609781511,0.10205556375850007,0.003819423676993694,0.9263873683093823,0.09306088006962
SOD3,0.4330720390522871,0.9529702826066656,0.010607465121955865,0.012186783940454332,0.06691285493903655,0.009634283104740245,0.011382652712257836,0.01183547888130506,0.01595075405085412,0.010208354537429892,1.0692990226732555,0.11194424834546983,0.03354476064306109,0.01112451538360006,0.01135320355643319,0.1301200156934175,0.34177500255588406,0.012261387628106064,0.0,0.011669748779999465,0.27367028134726096,0.03421418560553543,0.023845189456665986,1.9984902540351404,0.002074285769783219,0.11926951849230116,0.006602855742548039,0.014372694200468899,0.12697548550591153
CLNK,0.00021498352959447263,0.0003707398645420842,0.0,0.04127838620100193,0.0033746373994871723,0.0,0.0,0.0006672451559566455,0.004199048224637993,0.024837318431605745,0.0006502868879711653,0.0,0.0007205326798412772,0.0006934307194174466,0.04207915778673974,0.0,0.0,0.002965860944207822,0.0,0.012308134501175634,0.0012440926374645371,0.45411115136580876,0.002207004147709315,0.0002016277602221118,0.00013215388346662758,0.0018549874144471428,0.01872467470882235,0.0010648451118298247,0.0050936579577951745
SH3D19,0.0764603910226788,0.06158926039957709,0.09972331624582094,0.006886367253835033,0.07291896616870787,0.08895250602686945,0.08005442405018957,0.196582186670466,0.1545355839513937,0.009347018379919398,0.4457928334768184,0.12204772324443974,0.13941501298082984,0.006830103523525062,0.009204478147453966,0.04632677657266519,0.2003247815136104,0.009643232668129739,0.0,0.005997568978494679,0.02833133341032952,0.06335174582634714,0.11986913770946081,0.09307721244699589,0.1561591549289895,0.05416718949212828,0.007223864177692963,0.10505499188457237,0.05960486021804317
CRYAB,0.3527060679216901,0.025623169996325534,0.01620733553408861,0.01571982542822661,0.016918362219272502,0.006625289377424214,0.0,0.011896860143803818,0.007075502940884136,0.010621249017386212,0.710863260753699,0.0,0.015019415068788308,0.006666781444138896,0.014762865599184534,0.06347435016520885,0.7193662252950297,0.014000449997704199,0.0,0.019729318578924696,0.010717455971490538,0.01226277331913767,0.003169086281599479,1.5720703600128707,0.013449320219125701,0.04428105247978134,0.008026213033495886,0.024591324841208535,0.054428441300732114
ZBTB16,0.1278084724431549,0.1446802257060222,0.5100121230824215,0.05067036858474376,0.08597087985868454,0.264005865626488,0.4325864830843128,0.9156461513065418,0.049583271019740804,0.06387188248582962,0.4739576073642497,0.06301389655118322,0.13435710717096383,0.046272029996495774,0.07011594443272902,0.02089556851646512,0.24508619377492397,0.05833622323550624,0.0,0.2692240582917094,0.06845643535089771,0.08871515928171489,0.04062332379813768,0.5071117525594959,0.007647432212568405,0.06946558197350963,0.05170187298306719,0.33799397854872937,0.20893629577267928
CRTAM,0.0011168401213546523,0.002105423086163209,0.017893046055644797,0.00976771177350413,0.0018672041702508478,0.0,0.0,0.0015810983811122802,0.0010723804624091053,0.03584737327443823,0.002172250804748279,0.0,0.0030712599247333214,0.14587635370340607,0.012273103255552661,0.17075539329070152,0.00042485662777238425,0.03180573158677705,0.0,0.1384800687183872,0.09083391870985955,0.0015386757836141549,0.0015358205491632297,0.003721710255142117,0.0003764581505200753,0.0010337908473219701,0.10082829303271085,0.013657388248345573,0.04209832978857289
EHD1,0.24665988508882894,0.07886470780519003,0.06672724110083707,0.1948730407011974,0.07662186962413509,0.04812388868810416,0.03449831737961921,0.09575826958873734,0.048447861120324676,0.1392263990365514,0.10810780031579988,0.16388952025085943,0.1828338984461413,0.13935490150097496,0.23878591893775697,0.15510888440766707,0.1457741175288889,0.4042489390483701,0.0,0.291200326003612,0.09146468929154188,0.04073943564864555,0.06039762263907923,0.1724137766094584,0.15667046175779767,0.08485845797715422,0.16537296358734058,0.08284037194453958,0.1157552544432056
MS4A6A,0.013339154486815054,0.01614030379675898,0.04005940459030513,0.053255230235987064,0.004109326732877688,0.02080462138806514,0.0351235821233704,0.01984555715768118,0.005169281388330383,1.6507308624591095,0.014550008450189502,0.0,0.019613252229297943,0.7083676681491464,0.04285243380240296,0.9468885299627245,0.04747821882687068,1.240505740865762,2.308735721658561,0.020458536605445738,0.4498559205963222,0.0005986628582353222,0.0040484006145402865,0.011248788152681639,0.0037216908147546554,0.006116524779814453,0.017320699767395944,0.030480501789101694,0.08183124274415919
MS4A4A,0.009785508330428284,0.015579122554939956,0.07440156513550196,0.02762781461627363,0.0008092302790344852,0.01297594289380714,0.011639584719805864,0.0225816688738706,0.003297067812851795,0.4779184109530671,0.013453313088830616,0.0,0.019082285418118988,1.0074863869555455,0.05617102513075519,0.9471843443866377,0.05222602489236231,0.42765425858223044,0.0,0.018088700815483392,0.5358211179991186,0.0021823609384072806,0.002802844843513819,0.01855496874777617,0.0,0.004470922582168456,0.009673584844266583,0.056479553290374025,0.0387701360768719
CCND1,0.6172437143499604,0.4312674643121965,0.13892547588792126,0.04068360909740104,0.7107302404001619,0.17732635325572632,0.1920785989159265,0.46670837940852244,0.2166881309938692,0.07526509047135276,0.1257568733761072,0.5742632931560905,0.5657169978609095,0.014193563443926131,0.061561186273420096,0.37688801135173056,0.11671219032588112,0.026920465022560035,0.0,0.007630658526914222,0.12989754538892237,0.16468721894549335,0.435286905373622,0.1103492903961579,0.29746216719661267,0.3914265994486415,0.029212947159455268,0.08442402114035377,0.11478546199712249
FOLR1,1.4372308138771066,0.910481077292497,0.011161847600174262,0.01254398132714723,0.09045144451246112,0.009365819296752434,0.0,0.0115019796231948,0.32986971148079314,0.014361381771063933,0.01816070174588599,0.6690097234967729,0.018362711585114905,0.05050210995883446,0.015397750968201058,0.8206048663556256,0.027571331932358945,0.015403295444600361,0.0,0.007827927922915432,0.3221596117287788,0.21492981848260623,0.3933461115044779,0.012365352066426326,0.027106413186601074,1.1289848255542743,0.008470158830688754,0.016971694643868922,0.08217656581477556
CEP126,0.01876401920009559,0.016116210112081798,0.009155231900957864,0.03488214173303434,0.04350473349174008,0.01227768245630794,0.0,0.004697999018474455,0.7471343639744183,0.011991052845170434,0.17339897717267855,0.031961274675250714,0.03208423121796627,0.012718743994195142,0.015364207841069583,0.2587858704716259,0.021982536633559632,0.007466575988093113,0.0,0.032951168991890246,0.017758680001296972,0.14112396270067418,0.04772644543533799,0.08047973992798485,0.012273353214314026,0.027806295443625943,0.021182331021641968,0.017757481254526336,0.017896140139581716
IL10RA,0.0057645775055195775,0.006897247854211033,0.015684294000188722,0.21390269090546757,0.00279225150070824,0.0020968808424384052,0.004283476760696042,0.0067576801398205235,0.002720018036901341,0.4558137534535271,0.007839711749675573,0.0,0.009842924497647986,0.24085380721918595,0.03166106671381819,0.22933208469502978,0.012754061849577843,0.4815523848742776,0.0,0.43655513425482245,0.16285084504728262,0.002064893779747366,0.0017136287436719095,0.015344910138980528,0.0009250464678542046,0.003342433182142732,0.37815721313859957,0.012268131699633913,0.18496557744883782
GALNT18,0.1863371745380297,0.03133788929601515,0.3096524254253579,0.004128082969498757,0.08564346954387732,0.3052097539295229,0.32421355375045197,0.7477181363586602,0.05648557488721908,0.002252876058865322,0.01835613990823294,0.018052154644031773,0.21191334198864983,0.003162177179923134,0.0023132951224431684,0.04327415971620715,0.15882032504560714,0.002563035112456422,0.0,0.0024096253781870115,0.029399483935616363,0.06474254528657081,0.03068291583288712,0.06538770575316682,0.016142268120332665,0.057803177255456736,0.0022211238436837073,0.20641916848007547,0.09332187060689068
CD5,0.0008423141146453048,0.0006414517726786893,0.0011096770879345228,0.009643642865058645,0.0004274059995247497,0.0,0.005050865556502175,0.0009403181952186759,0.000705603335911663,0.027987834933233906,0.000748692706098389,0.0,0.0012598611749879078,0.002174379176267081,0.004563154119249699,0.0,0.0,0.006472099333794427,0.0,0.042995766780923504,0.05486348522147625,0.0020375170218635526,0.0011114966748698941,0.0019649707720315055,0.0017566901512099725,0.005658549604797831,0.17718991876330598,0.000995756588189673,0.05738469849553633
CALCA,1.8880481339387164e-05,0.00019903638805921653,0.0008077432364015258,0.0012183411690866138,0.0012476793917078565,0.0,0.0,0.0008524449032374111,0.0005475672783034004,0.002982139997539778,0.009359761840844225,0.0,0.0014720907001703435,0.0001986360981533807,0.0002638692005643367,0.0,0.0,0.0012125120481907762,0.0,0.0004832792166656113,0.00047382182887730916,0.432028103121661,0.0004670877791308121,0.008896519650353447,0.0025171348610478162,0.0017699481164270543,0.0004522155363714926,0.002486854191467566,0.0014725085647079189
VWF,0.01171022997721581,0.009600479876875227,1.7508140923698814,0.010968489315004645,0.012165789214988546,1.6326265280701366,1.188777313061763,1.1129332776138963,0.013437950069993682,0.013951914756004248,0.01925172116421833,0.0,0.21726352634787507,0.03172673226329825,0.020913340887338448,0.0,0.035168219720749995,0.01882697833783878,0.0,0.009608354440610827,0.031256063095428846,0.03913100171714789,0.015231882751475355,0.03170509137218005,0.12353973380427682,0.00779287406963226,0.008751163545146023,2.5451152524958234,0.5877106109929338
PPFIBP1,0.2825995468517153,0.04615647666517059,0.31378709971969565,0.01750344184278507,0.11266060117881233,0.34801338221929723,0.39675611895830004,0.6928373195740797,0.017586833167433,0.0355915555769574,0.27320303403882246,0.21909896984333466,1.564447250117955,0.027429641711351573,0.018559779912078033,0.017894876865367157,0.18357323880208742,0.013168198621874096,0.0,0.005634782080931967,0.03148533507938296,0.07947581442589202,0.07041315755350043,0.1462283160038752,0.15728306141496054,0.07656775718356724,0.008880359450715473,0.333558001229668,0.13554132370727628
CD69,0.017391249032531073,0.015784513537934548,0.02583839622747983,1.2726814555481762,0.0076098128077666085,0.046466326729503536,0.06970117965421604,0.0540621181007391,0.008964542981448278,0.42708760318307737,0.023369442616432277,0.0,0.03176415264524305,0.12390124674961232,2.4037002962707095,0.1853471438703427,0.01797576867911421,0.1684329754546065,0.0,1.39338675890608,0.32598806653160156,0.007619903804407096,0.005046059795272939,0.031272681032889514,0.00363771392284664,0.006297813003347484,1.4536424777783585,0.02810376501668704,0.5415417183087897
CLEC2B,0.018716130482143524,0.017153793683653842,0.4905082524874964,0.3567341879060906,0.3155182130182722,0.8989426719520579,0.8069955877687793,0.6232223841532298,0.03963838579024552,0.7328860978658411,0.268073209768009,0.0,0.38242334747488077,0.5970018779035158,0.2759378510928089,0.4159917349891391,0.2261932366817042,0.6034968193295726,1.3090526993763072,0.9168035755689549,0.4994211739695079,0.05225955928668063,0.2093934964400306,0.046770502625058295,0.09838660034554507,0.08354965966675455,0.696415831900969,0.573368810288193,0.5940087582683677
BIN2,0.005233459581853827,0.0056710758623037556,0.015266397799672071,0.1664538269515951,0.0025028069579282495,0.008224616959475942,0.0,0.006988523548169981,0.004337219357519943,0.22178370272892786,0.005899256514337776,0.0,0.007494828217287243,0.17212869125516772,0.1860488763042531,0.3502871223372748,0.007323753681701994,0.30393049285327156,0.8306128557612754,1.045740115199487,0.2418033878591569,0.001811438378795526,0.021263184598380492,0.008171211455913012,0.03418614255566856,0.0028020571265943194,0.44539434742623274,0.013633120806754821,0.31838314651384475
IL23A,0.0029278873941315673,0.0033562547486059397,0.0013244335196966564,0.06357711473733181,0.010684726199651846,0.0008656997375822494,0.0,0.0007723545548556974,0.010001774317496505,0.014720287268911048,0.0019190827658987243,0.21601246677058114,0.0007779557037146186,0.007404177378816025,0.0029575119762297432,0.0,0.0010788739217893165,0.028263887027148955,0.0,0.005959879834989786,0.009951256019880974,0.08258575240399758,0.009431072197787353,0.00135018822530088,0.016119653364487608,0.006851897843015923,0.043712209199537215,0.001844766935932133,0.006359463139487624
KRT18,1.787100150183024,1.3204174390141672,0.026294784580948256,0.08201733153090889,1.594484311895589,0.1570741084223334,0.09102323041164874,0.04634569798138524,1.1715022995141045,0.06513165398117275,0.05091854861940509,2.304286592035025,0.4865323301282384,0.07763565320374939,0.047342501694997055,0.9098103093181696,1.7245139739712625,0.05604757785256736,0.0,0.020049261200573203,0.6157349786896327,2.0496366973548836,1.6261794823351283,0.5449720835760711,1.5748004762282795,1.905014593045931,0.0848914858473965,0.1003459108438652,0.15519222044168343
ELK3,0.026848056111882342,0.03159599909716371,0.2864192081223323,0.092131190101798,0.06629912691603695,0.5003614590048435,0.35369585876093296,0.24843919411493803,0.3247195890874421,0.10143279899060172,0.08631620368515928,0.2522108788540606,0.6734388045003749,0.053195890533767776,0.05067946178903743,0.2075150208385981,0.1028615258639681,0.11088691297042458,0.0,0.03917342760299085,0.0565393554302063,0.04401660052319493,0.07231825481409568,0.030605766746970964,0.11292203872564799,0.047271197313813865,0.09590564680887548,0.3592820403082651,0.15592312057680352
